,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
886,1.0,1.0,1.0,1.858214958828135,1.0,4584830678.176921,67857261.02576643,Jackson,-0.4029367047450099,-0.6232150870459782,GP,0.08501583067844741,789050866504569.4,0.9114988092149782,0.08501583067844741
887,1.0,1.0,1.0,0.7579129448080852,1.0,4729496222.143495,89590645.0130089,Selsis,-0.3727478388849639,-0.7363292907456632,linear,0.3424226896778392,810525362454591.2,0.9453840328459356,0.3424226896778392
888,1.0,1.0,1.0,2.6389543567947022,1.0,2436861636.598514,68605539.87064652,Jackson,-0.4502151039463493,-0.6695454263277777,log,0.0676341659674806,413700580599480.75,0.7077089217880708,0.0676341659674806
889,1.0,1.0,1.0,2.427738039898137,1.0,2786119138.790141,17517993.18799159,Jackson,-0.3733270272759802,-0.6489320958675429,log,0.30822894297349634,483635153717756.75,0.5321780504978428,0.30822894297349634
890,1.0,1.0,1.0,0.6454012090209068,1.0,6961305836.281486,2977302.54971994,Selsis,-0.48062152950980236,-0.651326518692411,log,0.14745363103607417,6.164903015353436e+20,0.7262571439441612,0.14745363103607417
891,1.0,1.0,1.0,0.7924316469835218,1.0,4456592366.731075,17355198.059360687,Selsis,-0.33967939057475505,-0.6361219377345054,GP,0.48693280536663347,9.984026951632182e+20,0.6842185437069949,0.48693280536663347
892,1.0,1.0,1.0,0.8031513442307685,1.0,4377972264.101838,21747151.2233443,Selsis,-0.3059674725569693,-0.7895244357363861,linear,0.2905266809752828,1.2016413808979851e+21,0.2446246413797617,0.2905266809752828
893,1.0,1.0,1.0,2.4543411883181294,1.0,2737004934.155639,36002125.456386104,Jackson,-0.3476143984138129,-0.6963838741045656,log,0.07908259538940783,471826687875347.9,0.6988151267542915,0.07908259538940783
894,1.0,1.0,1.0,3.934554690181567,1.0,1397439381.9089675,7453788.585608802,Jackson,-0.341826381659746,-0.6465679184409844,log,0.0738698198876987,242810668904134.06,0.2690487679552477,0.0738698198876987
895,1.0,1.0,1.0,2.1928145909441987,1.0,1535201171.2351153,98918086.72338313,Selsis,-0.28295090320577193,-0.7468699756541878,linear,0.39986039333422957,1.0375364177000109e+20,0.6657414438530286,0.39986039333422957
896,1.0,1.0,1.0,1.4819399658045158,1.0,2207488328.9868174,50723514.01190975,Selsis,-0.3686927570485679,-0.6192136656040856,GP,0.32449681169038563,3.875603025096918e+20,0.09323365987803,0.32449681169038563
897,1.0,1.0,1.0,0.9314522835549558,1.0,3611524145.721707,50983999.905225016,Selsis,-0.46138161861069815,-0.7410712292188564,log,0.1054679535870176,2.1135569672522885e+20,0.4455685676604204,0.1054679535870176
898,1.0,1.0,1.0,0.7606856006746137,1.0,4706384468.387946,37016850.043813065,Selsis,-0.3146834768790706,-0.7893079882376968,linear,0.10525722407686959,8.338980450433223e+20,0.5210793775938266,0.10525722407686959
899,1.0,1.0,1.0,0.8116951741681726,1.0,4317218677.8918915,1157812.5848333149,Selsis,-0.43308158309978273,-0.6425646624837946,log,0.0520548769626659,7.398996554654625e+20,0.5426829638478976,0.0520548769626659
900,1.0,1.0,1.0,0.6851630114984504,1.0,5892870282.433478,72818396.94359711,Selsis,-0.3981087437367732,-0.6875565197189768,log,0.19740609481351973,1.6372567032016558e+19,0.4344731940189257,0.19740609481351973
901,1.0,1.0,1.0,1.6885830129718058,1.0,8309590964.247493,10894839.623789847,Jackson,-0.45709001500167606,-0.617497890343614,GP,0.27044689026713364,1449663915029704.0,0.021930388138974966,0.27044689026713364
902,1.0,1.0,1.0,2.0082413568160815,1.0,3892368377.138131,34324022.79031044,Jackson,-0.38224340834321346,-0.7763955134026532,linear,0.15705468846970508,673945352268903.8,0.40716257549926693,0.15705468846970508
903,1.0,1.0,1.0,3.3442543387638968,1.0,1726947089.0965102,48555336.83732425,Jackson,-0.2931145725630099,-0.6550512109918489,linear,0.15281685624954996,293191113639426.5,0.6346350553061652,0.15281685624954996
904,1.0,1.0,1.0,1.0344601027891875,1.0,3206343631.5196433,21380528.9892668,Selsis,-0.49928150498698926,-0.6449206504619697,GP,0.2381991941309199,5.764541699429862e+20,0.47560815360349673,0.2381991941309199
905,1.0,1.0,1.0,1.569598605630401,1.0,2088105618.8352036,84287381.14539108,Selsis,-0.494080388571048,-0.6913983836816846,linear,0.20506027365439933,350038481688477.8,0.28521993244947164,0.20506027365439933
906,1.0,1.0,1.0,1.0351670929686807,1.0,3203958133.6573377,78976442.32686706,Selsis,-0.3207925039887093,-0.6174051470669363,GP,0.258185991629853,1.6217631299342854e+20,0.7259089441484807,0.258185991629853
907,1.0,1.0,1.0,2.5661899906121373,1.0,2545763161.776729,47182335.9268661,Jackson,-0.41463845869258265,-0.7919229859985248,linear,0.3068773911909524,436466452997627.2,0.373775274990646,0.3068773911909524
908,1.0,1.0,1.0,1.8424280957285823,1.0,4668876319.528436,3361422.428561898,Jackson,-0.300531713857497,-0.7718170102512618,GP,0.0615751059908729,814998945592298.4,0.11313006572065454,0.0615751059908729
909,1.0,1.0,1.0,3.093688785532645,1.0,1930487477.9472792,54377445.38136552,Jackson,-0.329532602476583,-0.6236021682833419,linear,0.44954517325873977,327729678734239.9,0.49391768283202053,0.44954517325873977
910,1.0,1.0,1.0,2.6636532352753983,1.0,2403532330.906043,75817462.93042904,Jackson,-0.416295489563967,-0.7692422715537116,log,0.3656644308183371,406618605851818.56,0.8821015457313236,0.3656644308183371
911,1.0,1.0,1.0,2.079640459107946,1.0,3619158036.2919354,46646898.77036703,Jackson,-0.28372109389051575,-0.687773392166626,GP,0.10577180891876638,624066769566354.2,0.8520760254909528,0.10577180891876638
912,1.0,1.0,1.0,0.685135600522857,1.0,5893514302.387706,40821935.80204549,Selsis,-0.3712164033676334,-0.6135110355911764,log,0.19279972107966586,5.2800898315424236e+20,0.05042440923223124,0.19279972107966586
913,1.0,1.0,1.0,2.6485649039838144,1.0,2423796855.4886026,30268628.51635124,Jackson,-0.42907733652269814,-0.7553408522761917,GP,0.188539247276742,418115261498870.1,0.7330755050074156,0.188539247276742
914,1.0,1.0,1.0,1.9266055698177358,1.0,4246880857.830488,47613988.26357038,Jackson,-0.47912105435266994,-0.6540077340197955,log,0.1928037642371395,733552061549541.4,0.6484055601653219,0.1928037642371395
915,1.0,1.0,1.0,1.7142157019496909,1.0,7230754389.473147,82887365.01865451,Jackson,-0.39362362225477415,-0.7067947052582947,GP,0.17993056132134222,1248630476302960.0,0.45357702653256327,0.17993056132134222
916,1.0,1.0,1.0,0.9639629864491931,1.0,3464317563.4134283,96960512.28339079,Selsis,-0.4314685276079315,-0.6313204028005114,log,0.060734393442706175,588229275145967.4,0.2640571006125174,0.060734393442706175
917,1.0,1.0,1.0,1.7734345714610766,1.0,5352141601.101067,98004046.39419934,Jackson,-0.3663326171133044,-0.7455212415633933,GP,0.0992176061930995,917822933058213.1,0.6750214710167454,0.0992176061930995
918,1.0,1.0,1.0,0.7234505482767734,1.0,5092520704.020468,47853117.021094054,Selsis,-0.47790032383606235,-0.7555628530978489,log,0.37432245364669636,2.407625305066587e+20,0.48984544056450496,0.37432245364669636
919,1.0,1.0,1.0,0.7201699031993892,1.0,5154056658.111717,35759607.289649315,Selsis,-0.3303278818275942,-0.6109570027190198,linear,0.25812361146216534,8.201763065206061e+20,0.4680771708812097,0.25812361146216534
920,1.0,1.0,1.0,0.8830825798234886,1.0,3867423625.975643,5416213.165625822,Selsis,-0.49305120204362013,-0.6310258715444055,GP,0.35102059759531895,6.217262180383342e+20,0.33036991594916065,0.35102059759531895
