,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
862,0.815,1.0,1.911,1.731846379961503,1.0,6597817719.200509,3951959.8883690108,Jackson,-0.3678067585880227,-0.6186130101716141,linear,0.2487781520979154,3.8404712107607405e+20,0.18775521405762452,0.2487781520979154
863,0.815,1.0,1.911,1.0056247111084933,1.0,3306890746.355949,62070313.85350598,Selsis,-0.3301633102950279,-0.7464243228890246,log,0.2017453695820999,2.0307382893169316e+19,0.3158547726246632,0.2017453695820999
864,0.815,1.0,1.911,1.0884257034422258,1.0,3034290028.701506,90966684.03854474,Selsis,-0.43715066398954444,-0.7692565053039874,linear,0.1724196822721321,2.173031475010417e+20,0.13190900437991315,0.1724196822721321
865,0.815,1.0,1.911,1.6696353701019435,1.0,9227908109.079172,62560447.18622135,Jackson,-0.49027700424608545,-0.6307104768642753,GP,0.19967052150604123,3.5659558912491936e+17,0.32270161081366044,0.19967052150604123
866,0.815,1.0,1.911,3.542702687346024,1.0,1026328710.192737,64722543.431953564,Selsis,-0.4117617277151113,-0.6888888277006584,log,0.11329777408729934,1.2418811142696233e+19,0.8947636300823273,0.11329777408729934
867,0.815,1.0,1.911,3.129400426506957,1.0,1898611639.0823379,40527414.356304966,Jackson,-0.4588771130811639,-0.7057974204206455,linear,0.10771865871994024,1.7394513263461813e+20,0.3049112073682989,0.10771865871994024
868,0.815,1.0,1.911,0.652937256956245,1.0,6736068432.605694,4923134.049351841,Selsis,-0.4774120127021161,-0.7762352208875023,linear,0.1633452967395136,5.273141802284553e+20,0.44068850617749133,0.1633452967395136
869,0.815,1.0,1.911,7.743255156654612,1.0,615667378.5593864,82787932.9663415,Jackson,-0.4612359290155437,-0.7500679149627504,GP,0.28647990343273433,1.6294783033812144e+17,0.10481921932261196,0.28647990343273433
870,0.815,1.0,1.911,0.8577193310567588,1.0,4016332779.4884295,84577928.56075647,Selsis,-0.3174240999230967,-0.788524505983902,log,0.3011756825887906,1.4880149507451818e+19,0.23984771586459486,0.3011756825887906
871,0.815,1.0,1.911,0.8631831361835065,1.0,3983314277.5885916,84245169.29814641,Selsis,-0.4834386105991433,-0.7953970057968448,linear,0.08400001243718644,2.175792025376555e+20,0.6706416982581207,0.08400001243718644
872,0.815,1.0,1.911,1.372723822188297,1.0,2378820364.834404,93109038.52678345,Selsis,-0.3759826280768058,-0.7378225872711408,GP,0.07807623786754582,6.241135860270474e+17,0.13339103710816502,0.07807623786754582
873,0.815,1.0,1.911,2.4728826564040665,1.0,2703638683.7861767,28276473.271769263,Jackson,-0.47029343691809766,-0.669080224741605,log,0.13658295932907244,3.89796295437521e+18,0.07476212818423955,0.13658295932907244
874,0.815,1.0,1.911,0.7159045071054873,1.0,5235872924.092774,33271911.88552171,Selsis,-0.49297619211120347,-0.7903387749870879,linear,0.40702514916257276,4.175372002709931e+20,0.5627784729365592,0.40702514916257276
875,0.815,1.0,1.911,1.6953147955347345,1.0,1939407182.7177484,87686957.70655122,Selsis,-0.3007071385180652,-0.7897586444022255,linear,0.058281560917681205,5.0503325854805465e+20,0.9590449308014517,0.058281560917681205
