,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
872,0.815,1.0,1.911,2.802850560840028,1.0,2229797058.552254,85150006.90608275,Jackson,-0.38076520688814247,-0.6235809007079465,log,0.08169358127367486,337400499374330.7,0.6586382187610642,0.08169358127367486
873,0.815,1.0,1.911,2.5480243857050895,1.0,2575248784.366586,39459864.01072314,Jackson,-0.4441230638336587,-0.6962975903886826,GP,0.3055720599054852,398935781707878.9,0.7174597996278975,0.3055720599054852
874,0.815,1.0,1.911,2.2127456007770503,1.0,1523144077.6339967,82585663.39989823,Selsis,-0.28883304709781443,-0.6724247515275612,GP,0.3180470781675302,1.1220245422085162e+21,0.8606901637107781,0.3180470781675302
875,0.815,1.0,1.911,1.7596323153495403,1.0,5732907337.971204,87062448.22609444,Jackson,-0.41562739023973555,-0.6027496901657916,linear,0.49830732721552073,888216494051016.9,0.012022271902886628,0.49830732721552073
876,0.815,1.0,1.911,1.8352092885405875,1.0,4708119011.226569,88631379.98688862,Jackson,-0.42039650368759457,-0.7423383934792014,linear,0.07000245048329952,726747756670479.2,0.5924082221812391,0.07000245048329952
877,0.815,1.0,1.911,0.5935059660838263,1.0,8926004005.80899,52500881.79734979,Selsis,-0.28817314378894077,-0.6653792998228221,GP,0.1567690230585498,1.9323477262448302e+21,0.8704929016377693,0.1567690230585498
878,0.815,1.0,1.911,0.9404772576233058,1.0,3567418505.006321,92869631.35156956,Selsis,-0.4827352750113659,-0.7210314236279934,linear,0.284267391404324,1.3174890694107279e+20,0.13656554928978426,0.284267391404324
879,0.815,1.0,1.911,0.5877553209166878,1.0,9197356832.937195,96204001.9302267,Selsis,-0.3616225537909189,-0.7297481716815057,GP,0.4912309029109422,2.4336456479085894e+20,0.5987637537889117,0.4912309029109422
880,0.815,1.0,1.911,4.726853988396485,1.0,1109847232.4701107,62444278.68265022,Jackson,-0.3520171606176974,-0.7129163381141009,GP,0.3320308729865398,164779691550076.97,0.779379500537018,0.3320308729865398
881,0.815,1.0,1.911,1.1002707264069667,1.0,2999066717.840241,99561788.0784779,Selsis,-0.32624003659654577,-0.7326107910248956,linear,0.17853926943596235,3.8822668190660395e+20,0.5244315802280248,0.17853926943596235
882,0.815,1.0,1.911,1.0017384735904382,1.0,3320945596.1546645,52366007.191464275,Selsis,-0.39460768228408755,-0.7127554721437678,log,0.06542498977996224,8.354226022660434e+20,0.09872930426556104,0.06542498977996224
883,0.815,1.0,1.911,2.3607020731328543,1.0,2916766416.1390758,96707792.49691632,Jackson,-0.2947599197055808,-0.7232929642425189,GP,0.1166988275347947,443657704493341.06,0.5159090096973817,0.1166988275347947
