# Column descriptions:
# stellar_mass: Stellar mass startpoint (0.1 means the stellar mass is sampled raging from 0.10-0.11)
# planet_mass: Planet mass (in Earth masses)
# insol: Median insolation normalized to S₀ (extracted from CS_insol_01_tb, species index 0, column index 1)
# insol_lower_99: Lower bound of insolation (from CS_insol_001_tb, species index 0, column index 1)
# insol_up_50: Upper bound of insolation (from CS_insol_05_tb, species index 0, column index 1)
stellar_mass,planet_mass,CS_insol,CS_insol_lower_99,CS_insol_up_50
0.35,9.0,4045.171080827921,1963.23278435652,7845.623266706888
0.35,10.0,4817.238946654102,2352.4535342975114,9290.214243526469
0.36,0.1,0.4119522761618925,0.07291354238742999,2.013494133676442
0.36,0.5,3.227368004045125,0.4676355181674111,18.948800401933063
0.36,1.0,8.164009708030978,0.996871770785569,56.07123652313541
0.36,2.0,39.09391951731723,5.580480612514719,232.6994631407209
0.36,3.0,171.55024241465566,37.05851340090384,698.5560302166572
0.36,4.0,501.15757988660425,139.59826043614356,1616.6458023555786
0.36,5.0,1356.5631088208613,485.1812214167106,3480.2234397427083
0.36,6.0,2641.1203255100545,938.6389368938102,6815.1979875572615
0.36,7.0,3307.1777342298715,1445.2374569514232,7061.372899783556
0.36,8.0,3877.1935240630805,1810.5787435040916,7790.090716693842
0.36,9.0,4361.061485839342,2164.4151162308167,8286.71118385213
0.36,10.0,5007.733516294097,2609.2599316854858,9100.631307847802
0.37,0.1,0.4606014804891212,0.08288023816504715,2.217501798272327
0.37,0.5,2.873679231809246,0.3599332036885351,19.281979841958336
0.37,1.0,10.185967553051169,1.2888165817418553,67.71409435230935
0.37,2.0,39.05809907022182,5.1732586846020645,248.9923401418574
0.37,3.0,162.52271609468264,35.39766510141261,656.8381101290596
0.37,4.0,544.1925867439066,155.23932104588243,1717.5737228757637
0.37,5.0,1343.9051347918833,485.9447007862665,3413.338410730465
0.37,6.0,2601.119626197733,914.8133910584195,6776.555861554692
0.37,7.0,3359.9488227531015,1360.9485389142092,7690.906865309119
0.37,8.0,3932.482748196089,1824.9976976713574,7946.391936240685
0.37,9.0,4307.189042232909,1972.5598992696137,8809.968375218226
0.37,10.0,4987.472453238926,2339.555000987809,9979.669500839054
0.38,0.1,0.4408258635645812,0.07680730728295575,2.1858739812533914
0.38,0.5,3.4169966392696844,0.4445678904688027,22.142651311674918
0.38,1.0,10.074817179793435,1.2834526180326078,66.5590808622957
0.38,2.0,49.51410108750697,7.791311263750464,269.54875909175985
0.38,3.0,171.00926094004367,35.199101234234234,727.8772116316582
0.38,4.0,557.0804513313766,156.24257334160995,1785.7956599368902
0.38,5.0,1338.0714776920895,461.6934666343149,3547.573262040887
0.38,6.0,2783.2289116839374,946.0671033793539,7480.976844927643
0.38,7.0,3571.007361390138,1564.8164326872895,7605.557356798516
0.38,8.0,4177.036497794429,1934.7570114225264,8455.488204011644
0.38,9.0,4395.386691361494,2012.5798240306633,8991.890939808849
0.38,10.0,5103.14555471175,2452.349664708129,9987.572056723222
0.39,0.1,0.43469689055941574,0.0718894478014032,2.261025082465259
0.39,0.5,3.7047745647362613,0.5135840098712043,22.65148917239696
0.39,1.0,10.28903094108863,1.3433643307101257,66.4601675604098
0.39,2.0,45.42335376355145,6.442282186741725,271.9773447496362
0.39,3.0,190.4868181393042,40.584306648100075,785.5537126572236
0.39,4.0,576.4616561728493,177.0453777958544,1700.401731368183
0.39,5.0,1517.2874374503608,557.3023366368657,3798.7725994476855
0.39,6.0,2712.9378020033564,898.8114009266204,7465.533990233992
0.39,7.0,3580.151204868157,1484.4099511717636,8021.427792469684
0.39,8.0,3939.3930646889635,1724.9014952634068,8396.127560984924
