,pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,tran_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,ttv_flag,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,dt_obj,pl_Teq,pl_rprs2,scale,TSM,efficiency,efficiency_kmag,ed_ESM,ESM
3778,TOI-1347 c,TOI-1347,0,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,4.841968,2.5e-05,-2.5e-05,0.0,0.0546,0.0009,-0.001,0.0,1.678,0.09,-0.068,0.0,0.15,0.008,-0.006,0.0,9.0,,,1.0,0.02832,,,1.0,Mass,0.0,,,0.0,188.6275830444341,,,,950.076989827,11.9017624834,-11.7892776781,0.0,87.5,0.4,-0.4,0.0,0,2.2428837,0.0854273,-0.0753831,0.0,14.18,0.49,-0.49,0.0,0.01831394860948548,0.00095,-0.0007,0.0,,,,,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5493.0,54.0,-55.0,0.0,0.84,0.01,-0.01,0.0,0.93,0.02,-0.02,0.0,0.017,0.057,-0.055,0.0,[Fe/H],4.56,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h41m18.40s,280.3266806,+70d17m24.19s,70.2900536,147.476,1.05,-1.035,11.168,0.013,-0.013,10.011,0.02,-0.02,9.683,0.021,-0.021,9.616,0.015,-0.015,11.2087,0.00115,-0.00115,2024-07-23,2024-06,2024-07-23,2024-06-01,950.076989827,0.00033540071367087513,1.26,8.861436565888713,1.0,1.0,26.60739689176899,1.362258981863686
3779,TOI-1386 b,TOI-1386,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,25.8401,0.0031,-0.0031,0.0,0.173,0.003,-0.003,0.0,6.216,0.206,-0.17,0.0,0.555,0.018,-0.015,0.0,45.8,5.8,-5.7,0.0,0.1441,0.01825,-0.01793,0.0,Mass,0.0,0.056,-0.042,0.0,34.68,2.13,-1.76,0.0,615.025170396,10.3023517926,-10.2368349172,0.0,89.69,0.21,-0.25,0.0,0,5.6703771,0.152797,-0.124127,0.0,36.4656862745098,,,,0.05587019083614473,0.00157,-0.00122,0.0,,,,,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,G5V,5735.0,75.0,-77.0,0.0,1.02,0.02,-0.02,0.0,1.04,0.03,-0.04,0.0,0.149,0.059,-0.058,0.0,[Fe/H],4.43,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h18m00.98s,334.5041029,+54d19m08.56s,54.3190454,146.858,0.687,-0.68,10.61,0.008,-0.008,9.478,0.027,-0.027,9.124,0.027,-0.027,9.086,0.019,-0.019,10.5069,0.000237,-0.000237,2024-07-22,2024-06,2024-07-22,2024-06-01,674.6283196555868,0.0031214782240672305,1.15,49.731276213557685,1.0,1.0,101.10460652014383,6.607364041783357
3780,TOI-139 b,TOI-139,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,11.07085,2.4e-05,-3e-05,0.0,,,,,2.457,0.212,-0.124,0.0,0.219,0.019,-0.011,0.0,,,,,,,,,,,,,,16.52651249878046,,,,561.17,,,0.0,89.32,0.45,-0.65,0.0,0,,,,,33.159,2.667,-5.336,0.0,0.03217928848641656,0.0028,-0.0016,0.0,,,,,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,,4570.0,50.0,-50.0,0.0,0.7,0.06,-0.06,0.0,0.69,0.09,-0.09,0.0,-0.238,0.08,-0.08,0.0,[M/H],4.71,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h25m36.58s,336.4024144,-34d54m34.97s,-34.9097131,42.4061,0.0764,-0.0762,10.55,0.03,-0.03,8.371,0.032,-0.032,7.773,0.034,-0.034,7.64,0.021,-0.021,10.0772,0.000476,-0.000476,2023-05-26,2023-01,2023-05-26,2023-01-01,561.17,0.0010355066074920214,1.26,,0.9214751064571077,0.6860210591514401,25.275001951544162,3.2147595118021446
3781,TOI-1408 b,TOI-1408,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=KORTH_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240717798K/abstract target=ref>Korth et al. 2024</a>,4.42587,3e-05,-3e-05,0.0,0.05778,0.0001,-0.0001,0.0,25.0,4.0,-4.0,0.0,2.23,0.357,-0.357,0.0,593.0,4.0,-4.0,0.0,1.86579,0.01259,-0.01259,0.0,Mass,0.0023,0.0005,-0.0005,0.0,882.4540414330479,,,,,,,,82.4,0.2,-0.2,0.0,1,1.65,0.03,-0.03,0.0,8.13,0.09,-0.09,0.0,0.14980209898151203,0.02,-0.02,0.0,,,,,<a refstr=KORTH_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240717798K/abstract target=ref>Korth et al. 2024</a>,F8 V,6117.0,31.0,-31.0,0.0,1.53,0.02,-0.02,0.0,1.31,0.01,-0.01,0.0,0.25,0.06,-0.06,0.0,[Fe/H],4.1,0.06,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h54m02.65s,313.5110469,+72d34m50.32s,72.5806455,139.484,0.418,-0.417,9.270001,0.003,-0.003,8.365,0.018,-0.018,8.141,0.033,-0.033,8.078,0.02,-0.02,9.18795,0.000223,-0.000223,2024-08-07,2024-07,2024-08-07,2024-07-01,1516.9742534429697,0.022440668859266728,1.15,416.9255604598956,0.9194498974140599,0.824367815113038,3832.193757072942,398.3866266182313
3782,TOI-1408 c,TOI-1408,1,1,2,Transit Timing Variations,2024,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=KORTH_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240717798K/abstract target=ref>Korth et al. 2024</a>,2.1664,0.0001,-0.0001,0.0,0.03587,8e-05,-8e-05,0.0,2.22,0.06,-0.06,0.0,0.198,0.005,-0.005,0.0,7.6,0.2,-0.2,0.0,0.02391,0.00063,-0.00063,0.0,Mass,0.1353,0.0001,-0.0001,0.0,2296.2127004281633,,,,,,,,82.6,0.3,-0.3,0.0,1,2.67,0.06,-0.06,0.0,5.04,0.06,-0.06,0.0,0.013302426389558268,0.0003,-0.0003,0.0,,,,,<a refstr=KORTH_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240717798K/abstract target=ref>Korth et al. 2024</a>,F8 V,6117.0,31.0,-31.0,0.0,1.53,0.02,-0.02,0.0,1.31,0.01,-0.01,0.0,0.25,0.06,-0.06,0.0,[Fe/H],4.1,0.06,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h54m02.65s,313.5110469,+72d34m50.32s,72.5806455,139.484,0.418,-0.417,9.270001,0.003,-0.003,8.365,0.018,-0.018,8.141,0.033,-0.033,8.078,0.02,-0.02,9.18795,0.000223,-0.000223,2024-08-07,2024-07,2024-08-07,2024-07-01,1926.6739011645357,0.00017695454784961623,1.26,31.698683747392526,0.9194498974140599,0.824367815113038,44.27111354811105,4.602329814486187
3783,TOI-1410.01,TOI-1410,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,1.21687,3e-05,-3e-05,0.0,0.0207,0.0004,-0.0004,0.0,3.101,0.22,-0.161,0.0,0.277,0.02,-0.014,0.0,12.5,1.1,-1.0,0.0,0.03933,0.00346,-0.00315,0.0,Mass,0.0,,,0.0,565.54,,,0.0,1236.70409558,24.722705942,-22.1786181763,0.0,,,,,0,1.1120799,0.0476009,-0.035845,0.0,5.509923,,,0.0,0.03740739750951333,0.00239,-0.00169,0.0,,,,,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,4635.0,52.0,-52.0,0.0,0.76,0.02,-0.02,0.0,0.79,0.02,-0.02,0.0,0.328,0.077,-0.092,0.0,[Fe/H],4.58,0.03,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h19m31.88s,334.8828486,+42d33m37.13s,42.5603141,72.7512,0.1607,-0.1601,11.111,0.015,-0.015,9.251,0.022,-0.022,8.705,0.023,-0.023,8.577,0.02,-0.02,10.8746,0.00049,-0.00049,2024-07-23,2024-06,2024-07-23,2024-06-01,1355.6907342762097,0.0013993133884347441,1.28,101.19025692201285,1.0,0.9919371225611644,273.84542480454263,22.62365563941753
3784,TOI-1411 b,TOI-1411,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,1.4520527,1.7e-06,-1.7e-06,0.0,0.02122,0.0004,-0.0004,0.0,1.199,0.049,-0.045,0.0,0.107,0.004,-0.004,0.0,2.0,1.2,-1.1,0.0,0.00629,0.00378,-0.00346,0.0,Mass,0.0,,,0.0,213.54559381901913,,,,976.397704298,18.2021296333,-17.5472118933,0.0,,,,,0,1.5088724,0.020644,-0.0186706,0.0,7.479180327868852,,,,0.018020161083187828,0.0005,-0.00045,0.0,,,,,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,4115.0,42.0,-45.0,0.0,0.61,0.02,-0.02,0.0,0.6,0.01,-0.01,0.0,0.012,0.071,-0.075,0.0,[Fe/H],4.64,0.01,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h31m47.05s,232.946047,+47d03m19.98s,47.0555507,32.4778,0.0225,-0.0225,10.51,0.03,-0.03,7.998,0.019,-0.019,7.372,0.021,-0.021,7.25,0.021,-0.021,9.87723,0.000526,-0.000526,2024-07-22,2024-06,2024-07-22,2024-06-01,976.397704298,0.0003247262054640371,0.19,10.80309597019396,0.7984892149272222,0.5697110173428307,38.83320372447728,5.910993929531983
3785,TOI-1416 b,TOI-1416,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=DEEG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230518542D/abstract target=ref>Deeg et al. 2023</a>,1.0697568,2.8e-06,-2.8e-06,0.0,0.019,0.0003,-0.0003,0.0,1.62,0.08,-0.08,0.0,0.145,0.007,-0.007,0.0,3.48,0.47,-0.47,0.0,0.01095,0.00148,-0.00148,0.0,Mass,0.0,,,0.0,883.0,96.0,-96.0,0.0,1517.0,39.0,-39.0,0.0,85.7,1.7,-1.4,0.0,0,1.5,0.035,-0.035,0.0,5.14,0.24,-0.24,0.0,0.018799973799269655,0.00054,-0.00054,0.0,,,,,<a refstr=DEEG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230518542D/abstract target=ref>Deeg et al. 2023</a>,G9 V,4884.0,70.0,-70.0,0.0,0.79,0.04,-0.03,0.0,0.8,0.04,-0.04,0.0,0.08,0.05,-0.05,0.0,[Fe/H],4.52,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h27m41.64s,216.9234892,+41d57m10.75s,41.9529862,55.0135,0.0775,-0.0772,9.91,0.03,-0.03,8.266,0.024,-0.024,7.815,0.017,-0.017,7.708,0.024,-0.024,9.65254,0.000226,-0.000226,2023-06-12,2023-05,2023-06-12,2023-05-01,1515.4268294009319,0.0003534390148532255,1.26,83.06482109624515,0.8862552725301952,0.7069638587798082,78.69466511803282,9.700689050625376
3786,TOI-1420 b,TOI-1420,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=YOSHIDA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..181Y/abstract target=ref>Yoshida et al. 2023</a>,6.9561063,1.7e-06,-1.7e-06,0.0,0.071,0.0012,-0.0012,0.0,11.89,0.33,-0.33,0.0,1.061,0.029,-0.029,0.0,25.1,3.8,-3.8,0.0,0.07897,0.01196,-0.01196,0.0,Mass,0.17,,,1.0,139.0,10.0,-10.0,0.0,957.0,17.0,-17.0,0.0,88.58,0.13,-0.13,0.0,0,3.372,0.15,-0.15,0.0,16.53,0.47,-0.47,0.0,0.1184849932192162,0.00059,-0.00059,0.0,,,,,<a refstr=YOSHIDA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..181Y/abstract target=ref>Yoshida et al. 2023</a>,,5510.0,110.0,-110.0,0.0,0.92,0.02,-0.02,0.0,0.99,0.05,-0.05,0.0,0.28,0.074,-0.074,0.0,[Fe/H],4.5,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h31m46.03s,322.9418092,+66d20m56.42s,66.3490054,201.918,0.918,-0.911,11.655,0.022,-0.022,10.557,0.022,-0.022,10.191,0.021,-0.021,10.119,0.022,-0.022,11.738,0.000227,-0.000227,2023-11-06,2023-11,2023-11-06,2023-11-01,954.5495911974807,0.014038693618157709,1.15,672.0359780462325,1.0,1.0,1121.0459981178801,45.52822562728718
3787,TOI-1422 b,TOI-1422,0,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,12.9967,0.0017,-0.0017,0.0,0.108,0.002,-0.002,0.0,3.937,0.147,-0.126,0.0,0.351,0.013,-0.011,0.0,12.1,4.5,-4.5,0.0,0.03807,0.01416,-0.01416,0.0,Mass,0.0,0.05,-0.03,0.0,92.02506085005264,,,,789.513400461,14.0109266954,-13.8730128535,0.0,89.52,0.26,-0.28,0.0,0,4.4360029,0.1124121,-0.0856737,0.0,22.72,0.31,-0.4,0.0,0.03538625182141277,0.00115,-0.00093,0.0,,,,,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,G2 V,5811.0,82.0,-81.0,0.0,1.02,0.02,-0.02,0.0,0.99,0.04,-0.04,0.0,-0.028,0.06,-0.061,0.0,[Fe/H],4.41,0.02,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h36m57.80s,354.240829,+39d38m21.41s,39.6392793,155.141,0.663,-0.657,10.622,0.007,-0.007,9.585,0.022,-0.022,9.275,0.03,-0.03,9.19,0.022,-0.022,10.5521,0.000231,-0.000231,2024-07-22,2024-06,2024-07-22,2024-06-01,789.513400461,0.0012521868179684386,1.28,59.30345635681755,1.0,1.0,60.42365293073868,3.7641270122662744
3788,TOI-1431 b,TOI-1431,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=ADDISON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..292A/abstract target=ref>Addison et al. 2021</a>,2.650237,3e-06,-3e-06,0.0,0.046,0.002,-0.002,0.0,16.701,0.56,-0.56,0.0,1.49,0.05,-0.05,0.0,991.62463,57.20911,-57.20911,0.0,3.12,0.18,-0.18,0.0,Mass,0.0022,0.003,-0.0016,0.0,5300.0,500.0,-470.0,0.0,2370.0,70.0,-70.0,0.0,80.13,0.13,-0.13,0.0,0,2.489,0.009,-0.009,0.0,5.15,0.05,-0.05,0.0,0.07974630475600117,0.00063,-0.00053,0.0,0.0127,0.0004,-0.0005,0.0,<a refstr=ADDISON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..292A/abstract target=ref>Addison et al. 2021</a>,Am C,7690.0,400.0,-250.0,0.0,1.92,0.07,-0.07,0.0,1.9,0.1,-0.08,0.0,0.09,0.03,-0.03,0.0,[Fe/H],4.15,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h04m48.89s,316.2036922,+55d35m16.88s,55.5880221,148.925,1.034,-1.02,8.03,0.03,-0.03,7.541,0.029,-0.029,7.452,0.044,-0.044,7.439,0.029,-0.029,7.97561,0.000252,-0.000252,2021-10-11,2021-12,2021-10-11,2021-12-01,2371.9949677078903,0.006359473122237015,1.15,107.86716611345298,0.6558828178228554,0.6252678131774543,1659.222453818199,231.50581728824005
3789,TOI-1437 b,TOI-1437,0,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,18.84078,0.00012,-0.00012,0.0,0.139,0.003,-0.003,0.0,2.435,0.07,-0.063,0.0,0.217,0.006,-0.006,0.0,10.4,2.6,-2.6,0.0,0.03272,0.00818,-0.00818,0.0,Mass,0.0,0.11,-0.09,0.0,82.0,14.0,-12.0,0.0,794.226204348,13.8784295378,-13.6705428932,0.0,89.53,0.33,-0.46,0.0,0,6.1931971,0.1228474,-0.1076566,0.0,25.7,2.0,-1.8,0.0,0.01771730824954197,0.0004,-0.00034,0.0,,,,,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5986.0,83.0,-82.0,0.0,1.26,0.02,-0.02,0.0,1.01,0.04,-0.04,0.0,-0.159,0.025,-0.053,0.0,[Fe/H],4.24,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h04m33.30s,256.1387513,+56d50m33.18s,56.842549,103.297,0.183,-0.183,9.173,0.003,-0.003,8.177,0.027,-0.027,7.864,0.017,-0.017,7.817,0.021,-0.021,9.07928,0.000217,-0.000217,2024-07-22,2024-06,2024-07-22,2024-06-01,836.5622421648087,0.000313903011609288,1.26,21.339845521229055,0.8567698881232577,0.740944710049551,16.83979708212121,1.974213630985371
3790,TOI-1439 b,TOI-1439,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,27.644,0.00012,-0.00012,0.0,0.192,0.004,-0.004,0.0,4.243,0.23,-0.168,0.0,0.379,0.021,-0.015,0.0,38.5,5.7,-5.6,0.0,0.12113,0.01793,-0.01762,0.0,Mass,0.157,0.083,-0.083,0.0,74.68248192155772,,,,748.398429157,10.9286065392,-13.1391046678,0.0,,,,,0,5.6278203,0.2064269,-0.1447135,0.0,25.48148148148148,,,,0.02401194489252321,0.00124,-0.00085,0.0,,,,,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5841.0,63.0,-65.0,0.0,1.62,0.03,-0.03,0.0,1.23,0.04,-0.08,0.0,0.226,0.058,-0.066,0.0,[Fe/H],4.11,0.02,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h07m03.34s,241.7639371,+67d52m39.51s,67.8776404,230.306,2.358,-2.311,10.55,0.007,-0.007,9.394,0.02,-0.02,9.126,0.019,-0.019,9.053001,0.015,-0.015,10.4168,0.00042,-0.00042,2024-07-23,2024-06,2024-07-23,2024-06-01,748.398429157,0.0005765734975215714,1.15,8.601199962066636,1.0,1.0,24.153791791016644,1.6026637373743182
3791,TOI-1442 b,TOI-1442,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,0.4090677,3e-07,-3e-07,0.0,0.0071,0.0002,-0.0002,0.0,1.17,0.06,-0.06,0.0,0.104,0.005,-0.005,0.0,,,,,,,,,,,,,,211.2642294708618,,,,1072.0,54.0,-54.0,0.0,,,,,0,,,,,4.924193548387096,,,,0.03460138546926512,,,,,,,,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,,3330.0,160.0,-160.0,0.0,0.31,0.01,-0.01,0.0,0.29,0.02,-0.02,0.0,,,,,,4.92,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m10.10s,287.2921006,+74d10m27.39s,74.1742762,41.1659,0.0618,-0.0615,15.39,0.2,-0.2,10.925,0.019,-0.019,10.332,0.019,-0.019,10.089,0.02,-0.02,13.7652,0.000485,-0.000485,2022-02-15,2022-02,2022-02-15,2022-02-01,1072.0,0.0011972558763926713,0.19,,1.0,1.0,228.17768591612386,9.395728601703903
3792,TOI-1443 b,TOI-1443,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),1,Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,23.540678,5.8e-05,-5.8e-05,0.0,0.147,0.003,-0.003,0.0,2.304,0.127,-0.101,0.0,0.206,0.011,-0.009,0.0,30.0,,,1.0,0.09439,,,1.0,Mass,0.0,,,0.0,17.4720102633138,,,,520.656878979,13.6169549951,-11.6140036453,0.0,,,,,0,4.260461,0.0798012,-0.068394,0.0,42.13999999999999,,,,0.02816375334195774,0.00085,-0.00066,0.0,,,,,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5224.0,59.0,-58.0,0.0,0.75,0.03,-0.03,0.0,0.77,0.02,-0.03,0.0,-0.294,0.059,-0.059,0.0,[Fe/H],4.56,0.04,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m35.68s,297.398678,+76d08m21.04s,76.1391776,85.8034,0.2059,-0.2049,10.675,0.008,-0.008,9.178001,0.018,-0.018,8.775,0.017,-0.017,8.674,0.02,-0.02,10.4596,0.000291,-0.000291,2024-07-22,2024-06,2024-07-22,2024-06-01,520.656878979,0.0007931970023066357,1.26,6.942655225406677,1.0,1.025741615051099,12.802966558283288,1.0115046958257068
