"Category","Program","Observation","Visit","Target","R.A. 2000","Dec. 2000","Event","Start.Phase","End.Phase","Mode","Subarray","Readout pattern","Groups","Start date","End date","Hours","Status","Prop.Period","Plan Windows","Repeat","PI name"
"GO","4090","2","1","V-DG-CRA","19:01:55.2526","-37:23:41.23","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","10","Apr_08_2024_17:26:58","Apr_08_2024_18:45:04","1.59","Archived","12","X","X","Ginski"
"GO","4090","3","1","UCAC4_267-178509","19:07:12.4057","-36:45:19.42","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","10","Apr_08_2024_18:45:08","Apr_08_2024_19:51:51","1.35","Archived","12","X","X","Ginski"
"GTO","4534","1","1","ALTAIR","19:50:46.9985","+08:52:05.96","DI","N/A","N/A","NIRCAM.F444W","N/A","RAPID","5","Oct_11_2024_04:13:38","Oct_11_2024_05:54:58","2.64","Scheduled","12","X","X","Beichman"
"GTO","4534","2","1","ALTAIR","19:50:46.9985","+08:52:05.96","DI","N/A","N/A","NIRCAM.F444W","N/A","RAPID","5","Oct_11_2024_06:11:20","Oct_11_2024_07:43:35","2.11","Scheduled","12","X","X","Beichman"
"GTO","4534","3","1","VEGA","18:36:56.3364","+38:47:01.28","DI","N/A","N/A","NIRCAM.F444W","N/A","RAPID","5","Oct_11_2024_08:13:25","Oct_11_2024_09:53:25","2.51","Scheduled","12","X","X","Beichman"
"GTO","4535","1","1","HD-218396","23:07:28.7157","+21:08:03.31","DI","N/A","N/A","NIRCAM.F444W+F356W","N/A","MEDIUM8+MEDIUM8","10+10","X","X","2.33","FlightReady","12","X","X","Beichman"
"GTO","4535","2","1","HD-218396","23:07:28.7157","+21:08:03.31","DI","N/A","N/A","NIRCAM.F444W+F356W","N/A","MEDIUM8+MEDIUM8","10+10","X","X","1.88","FlightReady","12","X","X","Beichman"
"GTO","4543","1","1","HD-97048","11:08:03.3110","-77:39:17.49","DI","N/A","N/A","NIRCAM.F444W","N/A","MEDIUM8","10","X","X","1.81","Implementation","12","Jun10,2025-Jun25,2025","X","Leisenring"
"GTO","4543","2","1","HD-97048","11:08:03.3110","-77:39:17.49","DI","N/A","N/A","NIRCAM.F444W","N/A","MEDIUM8","10","X","X","1.50","Implementation","12","Jun10,2025-Jun25,2025","X","Leisenring"
"GTO","4543","3","1","Ref_HD-105121","12:06:11.0531","-73:33:24.42","DI","N/A","N/A","NIRCAM.F444W","N/A","MEDIUM8","10","X","X","1.44","Implementation","12","Jun10,2025-Jun26,2025","X","Leisenring"
